AQC00914000        2275P
USC00138296        1010S
USC00138339        1002S
USC00138568         979S
USC00138632         913S
USC00138668         929S
USC00138688        1031S
USC00138742         932S
USC00138806         995S
USC00139062         729P
USC00139067         938S
USC00139132         944S
USC00139750         880S
USC00140010         812S
USC00140135         607S
USC00140195         838C
USC00140201         774P
USC00140313         831S
USC00140365         629C
USC00140405         907S
USC00140439         658S
USC00140441         523S
USC00140443         791S
USC00140447         794S
USC00140548         827P
USC00140620         395P
USC00140676         495S
USC00140679         784P
USC00140682         777S
USC00140693         851S
USC00140836         490S
USC00140865         742P
USC00140877         686P
USC00140911         776S
USC00140957         899S
USC00141003         853S
USC00141029         708P
USC00141057         591S
USC00141104         636S
USC00141141         669S
USC00141179         870P
USC00141202         767S
USC00141233         827S
USC00141239         769S
USC00141351         686S
USC00141355         584P
USC00141371         736S
USC00141383         629S
USC00141395         728S
USC00141404         954P
USC00141408         974P
USC00141425         660P
USC00141435         774P
USC00141452         679S
USC00141478         953P
USC00141522         632S
USC00141536         528S
USC00141559         788S
USC00141593         799S
USC00141612         943S
USC00141699         733C
USC00141704         565C
USC00141730         562S
USC00141740        1030S
USC00141795         707S
USC00141858         759S
USC00141867         917S
USC00141875         591S
USC00141999         610C
USC00142086         656S
USC00142135         839S
USC00142213         682S
USC00142267         815S
USC00142388         723S
USC00142401         929S
USC00142409         743P
USC00142432         586S
USC00142452         582S
USC00142459         779P
USC00142478         682P
USC00142519         851P
USC00142548         864S
USC00142574         873S
USC00142582         880P
USC00142592         781P
USC00142602         912P
USC00142622         862S
USC00142652         684S
USC00142686         753S
USC00142773         600S
USC00142835         951S
USC00142848         781S
USC00142872         804P
USC00142894         747P
USC00142945         877S
USC00142980         698S
USC00143008         752S
USC00143037         553P
USC00143074         870P
USC00143100         781S
USC00143134         734P
USC00143138         869S
USC00143175         560S
USC00143218         716S
USC00143239         606S
USC00143248         770S
USC00143257         716P
USC00143323         710C
USC00143331         820P
USC00143398         819P
USC00143467         787P
USC00143523         638P
USC00143527         767S
USC00143554         639C
USC00143594         833S
USC00143634         911S
USC00143665         725S
USC00143667         763S
USC00143686         875P
USC00143759         890S
USC00143810         903S
USC00143822         869S
USC00143837         744S
USC00143842         878P
USC00143847         625C
USC00143855         553S
USC00143867         901P
USC00143897         594P
USC00143929         768P
USC00143930         847S
USC00143954         928S
USC00143974         815C
USC00143984         908S
USC00143997         805S
USC00144073         529P
USC00144087         569S
USC00144089         727S
USC00144104         767S
USC00144114         576P
USC00144161         557S
USC00144166         583P
USC00144178         761S
USC00144313         712S
USC00144333         605S
USC00144421         729S
USC00144464         588S
USC00144530         654P
USC00144559         964S
USC00144588         921S
USC00144598         663S
USC00144608         908C
USC00144613         825S
USC00144642         648S
USC00144665         656S
USC00144675         689S
USC00144695         580S
USC00144708         844C
USC00144712         796S
USC00144729         682P
USC00144735         816S
USC00144775         687S
USC00144802         608P
USC00144807         664S
USC00144812         801S
USC00144821         709C
USC00144857         893S
USC00144912         810P
USC00144937         891S
USC00144972        1023S
USC00144982         754S
USC00145039         809S
USC00145063         887S
USC00145069         703S
USC00145115         617P
USC00145127         787C
USC00145132         948C
USC00145152         846S
USC00145171         615S
USC00145173         675P
USC00145210         847S
USC00145306         857S
USC00145335         858S
USC00145355         601S
USC00145363         886P
USC00145421         622P
USC00145463         748S
USC00145483         521P
USC00145528         935S
USC00145536         965S
USC00145539         778S
USC00145628         724C
USC00145692         621S
USC00145744         805S
USC00145768         587P
USC00145787         481S
USC00145852         794P
USC00145856         712S
USC00145870         618S
USC00145888         670S
USC00145892         440P
USC00145906         726S
USC00145920         660S
USC00145972         979S
USC00146014         710S
USC00146076         726P
USC00146084         681S
USC00146088         562P
USC00146100         851S
USC00146115         884C
USC00146128         948S
USC00146154         664S
USC00146169         753P
USC00146192         617S
USC00146209         932S
USC00146217         724S
USC00146242         917C
USC00146305         688S
USC00146333         991S
USC00146340         582P
USC00146378         749P
USC00146414        1033S
USC00146435         724P
USC00146498         961S
USC00146524         754S
USC00146549         597S
USC00146637         757P
USC00146679         817P
USC00146685         525S
USC00146725         758P
USC00146787         514S
USC00146808         496S
USC00146813         631S
USC00146979         779S
USC00147007         845C
USC00147049         585P
USC00147050         678P
USC00147075         935P
USC00147093         647S
USC00147095         517S
USC00147140         471S
USC00147248         618P
USC00147271         699C
USC00147305         931S
USC00147313         701P
USC00147397         561S
USC00147534         756P
USC00147542         812C
USC00147796         757C
USC00147809         831S
USC00147832         594P
USC00147904         526S
USC00147922         614S
USC00147968         511P
USC00148038         637S
USC00148086         574S
USC00148114         733S
USC00148156         829S
USC00148235         632C
USC00148245         634S
USC00148250         943S
USC00148257         672P
USC00148259         866S
USC00148287         606S
USC00148293         901P
USC00148323         600S
USC00148341         988S
USC00148495         762C
USC00148498         562S
USC00148503         742S
USC00148549         949S
USC00148563         810S
USC00148578         840S
USC00148648         643S
USC00148670         869S
USC00148802         899S
USC00148892         754S
USC00148911         725P
USC00148914         579P
USC00148946         761S
USC00148964         884S
USC00148988         573S
USC00149026         738S
USC00149040         919P
USC00149080         814S
USC00150012        1111S
USC00150063         988S
USC00150254        1229S
USC00150381        1337S
USC00150397        1273P
USC00150402        1094P
USC00150422        1035C
USC00150450        1246S
USC00150490        1096S
USC00150619        1333P
USC00150630        1168S
USC00150700        1153S
USC00150804        1109S
USC00150875         874S
USC00150904        1158S
USC00150906        1054S
USC00150940        1327S
USC00151080        1416P
USC00151090        1190P
USC00151120        1189P
USC00151137         935P
USC00151210        1076S
USC00151227        1022S
USC00151294        1116S
USC00151306        1064P
USC00151318        1420P
USC00151391        1068P
USC00151640        1505S
USC00151725        1109S
USC00151727         878P
USC00151890        1047S
USC00151900        1447P
USC00151965        1168P
USC00151998        1088P
USC00152040        1214S
USC00152072        1195C
USC00152214        1088S
USC00152250         877P
USC00152358        1008P
USC00152366        1059P
USC00152409        1265P
USC00152500        1099S
USC00152512        1205P
USC00152548        1089P
USC00152775        1007S
USC00152791        1500S
USC00152825        1353S
USC00153006        1439P
USC00153030        1144P
USC00153052        1242P
USC00153112         971P
USC00153194        1140P
USC00153203        1033P
USC00153223         999P
USC00153246        1278S
USC00153252         951S
USC00153382        1106P
USC00153389        1384P
USC00153391        1151P
USC00153398        1302S
USC00153430        1180S
USC00153435        1161P
USC00153712        1265P
USC00153714        1357C
USC00153741        1453P
USC00153762        1127S
USC00153768         908S
USC00153994        1177P
USC00154208        1148P
USC00154369        1123S
USC00154620         850P
USC00154703        1162S
USC00154732        1019P
USC00154755        1103P
USC00154848        1194S
USC00154857        1122P
USC00154905        1224S
USC00154946        1286P
USC00154955        1177S
USC00154967        1073P
USC00155067        1155S
USC00155072        1165P
USC00155097        1224P
USC00155111        1087P
USC00155175        1387P
USC00155235        1011S
USC00155243        1270P
USC00155370        1261P
USC00155524        1317S
USC00155559         960P
USC00155640        1237P
USC00155648        1280C
USC00155694        1100S
USC00155834        1104S
USC00156028        1148S
USC00156091        1076P
USC00156094         975P
USC00156117        1063P
USC00156136        1076S
USC00156155         952P
USC00156170        1378S
USC00156360        1323P
USC00156379        1420P
USC00156580        1169S
USC00156595        1052S
USC00156810        1017S
USC00156882        1033S
USC00156988         968S
USC00157134        1162P
USC00157215        1143S
USC00157234        1073S
USC00157324        1162P
USC00157334         940S
USC00157431        1436S
USC00157441        1306P
USC00157508        1070P
USC00157510        1237S
USC00157604        1055C
USC00157648        1252P
USC00157677        1151S
USC00157800        1174S
USC00158070        1151P
USC00158348        1188P
USC00158446        1187S
USC00158551        1184S
USC00158709        1266S
USC00158714        1450P
USC00158824        1135S
USC00160007        1005S
USC00160016        1034P
USC00160021        1107S
USC00160098         976C
USC00160103         983P
USC00160205        1029S
USC00160238         932P
USC00160349         896C
USC00160462        1087S
USC00160537         984S
USC00160546        1087P
USC00160548        1143P
USC00160558        1130C
USC00160565        1001S
USC00160617        1264S
USC00160800         861S
USC00160945        1127P
USC00161232        1097S
USC00161235        1112P
USC00161246        1116P
USC00161287        1008S
USC00161365         999P
USC00161411         967C
USC00161535        1018P
USC00161565        1026S
USC00161891        1044P
USC00161899        1090S
USC00161941        1052P
USC00161979         947C
USC00162002         913P
USC00162121         893S
USC00162145         856P
USC00162151        1018S
USC00162212        1077S
USC00162350         957S
USC00162361        1073P
USC00162367         924S
USC00162534        1074S
USC00162641         947P
USC00162800        1112P
USC00162812        1108P
USC00162981        1014C
USC00163165        1156P
USC00163313        1133S
USC00163322         993P
USC00163327        1075P
USC00163331        1082P
USC00163433        1096S
USC00163695        1081S
USC00163741         915P
USC00163800        1114C
USC00163804         941P
USC00163807         871P
USC00163829        1005P
USC00163867        1073P
USC00163877         938P
USC00163979        1091P
USC00164030        1160S
USC00164034        1024P
USC00164050         819P
USC00164288         881S
USC00164355         987S
USC00164398         794S
USC00164407        1146P
USC00164592        1057P
USC00164674        1215S
USC00164696         868P
USC00164700        1163C
USC00164732         840S
USC00164739         957S
USC00164775         932P
USC00164816        1015S
USC00164859         979P
USC00165021        1083P
USC00165074        1131C
USC00165076        1302P
USC00165090        1000C
USC00165266        1155C
USC00165287        1023P
USC00165296        1006P
USC00165430        1007P
USC00165438        1096S
USC00165522        1143P
USC00165527         912P
USC00165610        1082P
USC00165620        1174S
USC00165624        1116P
USC00165630        1122C
USC00165783        1003P
USC00165874         849P
USC00165892         958S
USC00165896         893P
USC00165908         992P
USC00165935         949P
USC00166244         927S
USC00166314        1118S
USC00166364         938S
USC00166394        1154C
USC00166431        1082P
USC00166466         886P
USC00166582        1000S
USC00166657        1122P
USC00166666        1070P
USC00166686         957S
USC00166836         826S
USC00166866         895S
USC00166868         948P
USC00166911        1027S
USC00166938        1156C
USC00166978         993S
USC00166995         987S
USC00167096         928S
USC00167304        1119S
USC00167344         985P
USC00167366        1046S
USC00167425         981P
USC00167448         918S
USC00167691         878P
USC00167729         856P
USC00167732         953P
USC00167738        1007C
USC00167767        1024S
USC00167924         860S
USC00167932        1175S
USC00168046        1253S
USC00168067        1075S
USC00168094         877P
USC00168108         864P
USC00168136        1020S
USC00168139         983P
USC00168163         979S
USC00168181         954P
USC00168405        1153P
USC00168436         866S
USC00168539        1141S
USC00168543        1159P
USC00168669         879P
USC00168785         766P
USC00168831        1089C
USC00168861         881P
USC00168923         943S
USC00168941        1113P
USC00169013        1282P
USC00169357         807S
USC00169369         836P
USC00169392         808P
USC00169480         871P
USC00169631         843P
USC00169803         987P
USC00169806         938S
USC00169809         889P
USC00169930         939S
USC00170100        1363S
USC00170177        1388P
USC00170200        1420P
USC00170398        1427P
USC00170409        1329P
USC00170480         950S
USC00170600        1272P
USC00170655        1434P
USC00170814        1485S
USC00170833        1252S
USC00171472        1274P
USC00171628        1212S
USC00171833        1401P
USC00171975        1346S
USC00172048        1351P
USC00172238        1367S
USC00172426        1407P
USC00172602        1164P
USC00172620        1212P
USC00172700        1467P
USC00172765        1416C
USC00172878        1529S
USC00173046        1127S
USC00173261        1262S
USC00173295        1390P
USC00173417        1442S
USC00173567        1357S
USC00173570        1444P
USC00173588        1354S
USC00173862        1363P
USC00173944        1460P
USC00174086        1411C
USC00174183        1281P
USC00174193        1318P
USC00174324        1255S
USC00174566        1241S
USC00174781        1442S
USC00174817        1213P
USC00174878        1485S
USC00174927        1201S
USC00175261        1716S
USC00175304        1328S
USC00175460        1496S
USC00175675        1386S
USC00175736        1264P
USC00176430        1104P
USC00176705        1100P
USC00176721        1684P
USC00176856        1424P
USC00176881        1368P
USC00176937        1329S
USC00177037        1688C
USC00177039        1723P
USC00177174        1549P
USC00177238        1491P
USC00177325        1235S
USC00177479        1248S
USC00177654        1467P
USC00178353        1567P
USC00178965        1471S
USC00178974        1303S
USC00179151        1263C
USC00179294        1516P
USC00179314        1218S
USC00179538        1157P
USC00179593        1155S
USC00179891        1279S
USC00180193        1151P
USC00180335        1140S
USC00180700        1137S
USC00180732        1291P
USC00181530        1320S
USC00181750        1089C
USC00181862        1198P
USC00181995        1063P
USC00182060        1217S
USC00182282        1268S
USC00182325        1207S
USC00182335        1260P
USC00182336        1121P
USC00182770        1216P
USC00182906        1076S
USC00183348        1073P
USC00183415        1551C
USC00183675        1056P
USC00184030        1104P
USC00185080        1114P
USC00185111        1052S
USC00185832        1804P
USC00185865        1096S
USC00185894        1305P
USC00185934        1301P
USC00186350        1159S
USC00186620        1592S
USC00186770        1032P
USC00187272        1100S
USC00187330         884P
USC00187705        1120P
USC00187806        1122S
USC00188000        1160S
USC00188065        1361S
USC00188380        1138C
USC00189030        1065P
USC00189070        1079S
USC00189140         976S
USC00189440        1087P
USC00189750        1169P
USC00190120        1235S
USC00190190        1356S
USC00190213        1443S
USC00190408        1378S
USC00190535        1393S
USC00190551        1245P
USC00190562        1289S
USC00190593        1269P
USC00190666        1181S
USC00190759        1361P
USC00190860        1255S
USC00190998        1258P
USC00191386        1254S
USC00191436        1306P
USC00191611        1324P
USC00192107        1342S
USC00192451        1244S
USC00192501        1258S
USC00192997        1199S
USC00193052        1138P
USC00193213        1403P
USC00193276        1294P
USC00193401        1125P
USC00193405        1116P
USC00193471         897P
USC00193505        1307S
USC00193549        1268P
USC00193624        1339S
USC00193702         998P
USC00193821        1009S
USC00193876         971P
USC00193985        1198P
USC00194075        1248P
USC00194313        1186S
USC00194502        1171P
USC00194580        1273S
USC00194711        1251S
USC00194744        1219C
USC00194760        1206P
USC00195175        1255S
USC00195246        1282P
USC00195285        1284S
USC00195306        1469P
USC00195524        1190S
USC00195984        1150S
USC00196245        1227P
USC00196435        1289P
USC00196486        1376S
USC00196783        1378S
USC00196938        1236S
USC00197627        1366P
USC00198278        1269C
USC00198367        1119P
USC00198573        1330S
USC00198757        1284S
USC00198793        1253S
USC00199316        1099P
USC00199371        1307P
USC00199972        1553P
USC00200032        1231S
USC00200094        1202S
USC00200128        1309P
USC00200146        1285C
USC00200230        1602C
USC00200417        1315S
USC00200446        1211P
USC00200632         975P
USC00200718        1765S
USC00200779        1487S
USC00200864        1400S
USC00200925        1499C
USC00201299        1319P
USC00201361        1377S
USC00201439        1376P
USC00201468        1616P
USC00201476        1410P
USC00201486        1670P
USC00201492        1424S
USC00201502        1175P
USC00201675        1439S
USC00201802        1133P
USC00201896        1401S
USC00202015        1223S
USC00202094        1224S
USC00202140        1302P
USC00202250        1275S
USC00202381        1491C
USC00202395        1277S
USC00202423        1236S
USC00202437        1346P
USC00202445        1380S
USC00202631        1155P
USC00202851        1119S
USC00202984        1338S
USC00203096        1370S
USC00203099        1723P
USC00203290        1069P
USC00203306        1321S
USC00203391        1714S
USC00203429        1406C
USC00203477        1213S
USC00203504        1440S
USC00203529        1057S
USC00203585        1426P
USC00203628        1275P
USC00203632        1221P
USC00203661        1428S
USC00203744        1684S
USC00203769        1106P
USC00203823        1376S
USC00203858        1171P
USC00203932        1377P
USC00203947        1239S
USC00203969        1139P
USC00204078        1256S
USC00204090        1251S
USC00204104        1651S
USC00204257        1500C
USC00204320        1345S
USC00204502        1528S
USC00204655        1103S
USC00204939        1016P
USC00204944        1304S
USC00205065        1424P
USC00205097        1370S
USC00205434        1318S
USC00205531         955P
USC00205558        1149P
USC00205567        1047S
USC00205603        1230S
USC00205662        1000P
USC00205690        1591P
USC00205892        1457C
USC00206007        1561P
USC00206012        1456P
USC00206158        1247P
USC00206184        1523S
USC00206220        1413S
USC00206300        1230S
USC00206507        1578S
USC00206658        1251P
USC00206680        1385S
USC00207094        1338S
USC00207190        1329P
USC00207222        1160S
USC00207274        1082P
USC00207280        1213S
USC00207350        1048P
USC00207364        1748P
USC00207742        1392P
USC00207812        1270S
USC00207820        1189S
USC00207867        1073S
USC00208184        1408S
USC00208293        1303P
USC00208417        1472S
USC00208468         982P
USC00208680        1309P
USC00208772        1374S
USC00208800        1299S
USC00208890        1184P
USC00208920        1745S
USC00209006        1172P
USC00209188        1153S
USC00210018         821S
USC00210050        1085P
USC00210059         970P
USC00210075        1066S
USC00210157         870P
USC00210252         801S
USC00210287         935C
USC00210387        1186P
USC00210515        1000P
USC00210667         996S
USC00210852         707P
USC00210939        1018S
USC00210981         908P
USC00210989        1248S
USC00211063         782S
USC00211074        1226P
USC00211107         945P
USC00211198        1159S
USC00211245         811P
USC00211263         859S
USC00211303         622P
USC00211374        1104P
USC00211390        1147P
USC00211448        1147P
USC00211465         951P
USC00211630        1250C
USC00211669         912P
USC00211691        1093S
USC00211891         937S
USC00212038         838S
USC00212142        1029P
USC00212486        1112S
USC00212500         924S
USC00212543        1392P
USC00212645        1268P
USC00212698        1026S
USC00212721        1063S
USC00212737         939S
USC00212768         755P
USC00212842         975P
USC00212881        1061S
USC00212916         772P
USC00213076         653P
USC00213174         938S
USC00213282         918S
USC00213290        1028S
USC00213303        1279C
USC00213311         839P
USC00213411        1007S
USC00213417         971P
USC00213455         815P
USC00213520         973S
USC00213567        1204S
USC00213793        1130S
USC00213962         903S
USC00214008        1084S
USC00214103         832P
USC00214106        1175S
USC00214176         810S
USC00214306        1071P
USC00214418         989C
USC00214438         763P
USC00214453        1032P
USC00214534         779S
USC00214546         990S
USC00214563        1101S
USC00214652         969S
USC00214778         757P
USC00214793         840S
USC00214809        1360P
USC00214861        1112S
USC00214884        1039P
USC00214918        1078P
USC00214937         868P
USC00214994         827S
USC00215012        1046P
USC00215073        1002P
USC00215175        1187P
USC00215204         843S
USC00215325         873S
USC00215392         969S
USC00215400         880S
USC00215482         758P
USC00215488        1117S
USC00215563         846S
USC00215571        1052P
USC00215586        1091P
USC00215598         967S
USC00215615        1030S
USC00215638        1059S
USC00215838        1192P
USC00215842         860S
USC00215887        1021S
USC00216152         816S
USC00216166         865P
USC00216228         748P
USC00216276         856P
USC00216287        1030S
USC00216405        1022S
USC00216547        1146S
USC00216565         973S
USC00216612        1172S
USC00216654        1109S
USC00216787        1013S
USC00216795         806P
USC00216817        1155S
USC00216822        1078S
USC00216839         720P
USC00217020         886S
USC00217107        1072P
USC00217149         854S
USC00217157         910P
USC00217184         910P
USC00217326         877P
USC00217377        1095P
USC00217405         882S
USC00217460        1048P
USC00217502         774S
USC00217907         927C
USC00218025         798P
USC00218037        1091P
USC00218227         853P
USC00218311        1137S
USC00218323         841S
USC00218419        1245S
USC00218429         887S
USC00218450        1122P
USC00218477        1046P
USC00218520         764S
USC00218552        1057S
USC00218579         937C
USC00218618        1011S
USC00218679         976S
USC00218692        1198S
USC00218808        1009P
USC00218907         825S
USC00219004         986S
USC00219033        1030S
USC00219046        1049S
USC00219059        1103S
USC00219067        1049P
USC00219072        1136S
USC00219085         786P
USC00219101        1256P
USC00219134        1201P
USC00219170        1042S
USC00219173         973S
USC00219208        1047P
USC00219249         916S
USC00220008         901S
USC00220021        1069S
USC00220039         952P
USC00220173        1093P
USC00220237        1064S
USC00220290        1125S
USC00220378         896S
USC00220488         787S
USC00220521         960S
USC00220585        1027P
USC00220660         897S
USC00220792        1089P
USC00220955        1178S
USC00221094         940S
USC00221111         920P
USC00221152         946S
USC00221174        1046C
USC00221262         903P
USC00221314         836S
USC00221389         987P
USC00221489        1012S
USC00221578         959S
USC00221606         841P
USC00221707        1035S
USC00221738        1035P
USC00221743        1013P
USC00221804        1037S
USC00221852         956S
USC00221860         941S
USC00221865        1140S
USC00221880        1076S
USC00221962        1070S
USC00222034        1053P
USC00222046         948S
USC00222094         941P
USC00222385         950C
USC00222658         811P
USC00222773        1089S
USC00222896         947S
USC00223107         884S
USC00223208        1120S
USC00223340         905S
USC00223605         844P
USC00223645         971S
USC00223671        1120P
USC00223700        1006C
USC00223887        1144S
USC00223920        1016S
USC00223975        1064S
USC00224001        1086S
USC00224173        1120S
USC00224265         985P
USC00224377        1009C
USC00224455        1118S
USC00224702         958P
USC00224776         910S
USC00224816        1031P
USC00224842         932S
USC00224869         918P
USC00224939        1135C
USC00224966        1171S
USC00225062         878S
USC00225247         969P
USC00225361         956P
USC00225611         970P
USC00225704         881P
USC00225897         999P
USC00225943         950C
USC00225987         966S
USC00226009        1077C
USC00226084         853S
USC00226177        1097S
USC00226256        1082S
USC00226294         944P
USC00226308        1101S
USC00226476        1031S
USC00226484         924P
USC00226718        1003S
USC00226750         761P
USC00226811        1031P
USC00226894         800S
USC00226921         988S
USC00227066         933P
USC00227106        1032S
USC00227111        1147S
USC00227128        1212S
USC00227132        1033S
USC00227172         966P
USC00227220        1031S
USC00227444        1004P
USC00227467        1004S
USC00227537         925P
USC00227560        1039C
USC00227807        1045S
USC00227815        1123S
USC00227840        1157S
USC00227921        1040C
USC00228053        1133S
USC00228145         790P
USC00228374        1116S
USC00228413         942P
USC00228445        1097S
USC00228556        1026S
USC00228998        1019S
USC00229006        1195P
USC00229048        1034S
USC00229072        1004P
USC00229079        1083S
USC00229114        1029S
USC00229157         993P
USC00229173        1108P
USC00229216         972P
USC00229326         874S
USC00229400         936S
USC00229426        1080S
USC00229439         909S
USC00229597         872S
USC00229639        1071P
USC00229743         966S
USC00229793         918S
USC00229860         959S
USC00230088         655P
USC00230127         885P
USC00230143         832S
USC00230164         810S
USC00230204         943S
USC00230224        1077P
USC00230304         782S
USC00230539         952P
USC00230595        1006P
USC00230608         891S
USC00230657         972P
USC00230735         935P
USC00230789        1075S
USC00230817        1070S
USC00230856         896S
USC00230980        1106S
USC00231037         963S
USC00231087         996P
USC00231145        1038C
USC00231189         977C
USC00231212        1048P
USC00231275        1030S
USC00231304         785S
USC00231340        1008S
USC00231356         793P
USC00231364        1078S
USC00231383         837S
USC00231467        1008P
USC00231482        1014P
USC00231540         987P
USC00231580        1078S
USC00231640        1076P
USC00231674         988S
USC00231704         896P
USC00231711         973S
USC00231773         834S
USC00231801        1114P
USC00231822         744S
USC00231837         951S
USC00232220        1041P
USC00232240         797S
USC00232289         976S
USC00232302         844S
USC00232318        1024P
USC00232482         977S
USC00232503         917S
USC00232511        1027P
USC00232568        1096P
USC00232591        1068S
USC00232619         773P
USC00232809        1090P
USC00232850         969P
USC00233038         962C
USC00233043         920S
USC00233079        1118C
USC00233094         979S
USC00233102         806P
USC00233329         748P
USC00233369         791S
USC00233451        1042P
USC00233483        1009P
USC00233568        1002S
USC00233601        1123C
USC00233793        1024S
USC00233838        1079P
USC00234019         889P
USC00234023         850S
USC00234136         914S
USC00234154        1096P
USC00234226        1129S
USC00234271        1070C
USC00234382         969P
USC00234417         945S
USC00234505         764S
USC00234544         951S
USC00234637         751P
USC00234694         990S
USC00234705         934C
USC00234825         937S
USC00234850        1030S
USC00234904         891S
USC00234919        1090S
USC00235027        1042S
USC00235050        1078P
USC00235098        1008S
USC00235207         902P
USC00235227         971S
USC00235253         949S
USC00235307        1035C
USC00235340         958S
USC00235492         769P
USC00235541        1084P
USC00235578        1015S
USC00235671        1004S
USC00235704        1004S
USC00235834         986C
USC00235862        1075S
USC00235976         890C
USC00235987         995S
USC00236012        1042S
USC00236045        1023S
USC00236269         801P
USC00236302        1187P
USC00236357         749P
USC00236402         853S
USC00236452         754S
USC00236460         870S
USC00236468        1033P
USC00236493         975S
USC00236563         991C
USC00236641         719S
USC00236678         939S
USC00236739         791P
USC00236745        1062P
USC00236760         792P
USC00236775         928P
USC00236791        1030S
USC00236804        1103S
USC00236826         941P
USC00236866         977S
USC00236970         874S
USC00237105        1063P
USC00237114         877P
USC00237263        1195C
USC00237300        1104S
USC00237309         910P
USC00237397         992S
USC00237398         973S
USC00237475        1104P
USC00237506        1130S
USC00237514         914S
USC00237578         985S
USC00237632        1019S
USC00237645         920P
USC00237720         916P
USC00237772         953P
USC00237963        1030S
USC00238051         922S
USC00238082         996S
USC00238171         829P
USC00238188         827P
USC00238223        1036S
USC00238313         837S
USC00238444         983P
USC00238466        1017S
USC00238515        1088S
USC00238523        1080P
USC00238524         835S
USC00238561         946S
USC00238577        1011P
USC00238603         874S
USC00238620         996S
USC00238664         796S
USC00238746        1095P
USC00238754         714P
USC00238777         962S
USC00238805        1020P
USC00238880        1016S
USC00238910         739P
USC00238984        1030S
USC00240088         645P
USC00240110         813S
USC00240115        1039P
USC00240199        1273S
USC00240364         723S
USC00240375         890P
USC00240392         672S
USC00240412         748S
USC00240432         753P
USC00240636         545S
USC00240739         482P
USC00240743         728S
USC00240755        1021S
USC00240770         561S
USC00240775        1236P
USC00240780         841S
USC00240801         954P
USC00240802         741S
USC00240819         729P
USC00241008         916S
USC00241044        1299S
USC00241047        1019S
USC00241050        1543P
USC00241081         747P
USC00241084         857S
USC00241088         938S
USC00241102         635P
USC00241127         774S
USC00241169         461S
USC00241231         571C
USC00241297         765S
USC00241470         876P
USC00241518         929S
USC00241525         705S
USC00241552         781S
USC00241557         850S
USC00241692         704S
USC00241722         763S
USC00241737         710S
USC00241758         610S
USC00241875         698S
USC00241905         835S
USC00241938         818S
USC00241974         716S
USC00241984         533S
USC00241995        1557S
USC00242104        1314S
USC00242122         697S
USC00242221        1001P
USC00242266         710P
USC00242275         663P
USC00242301         672S
USC00242347         798S
USC00242409         705S
USC00242421         775S
USC00242438         521S
USC00242689         928S
USC00242793         922S
USC00242820         468P
USC00242827        1067S
USC00242857         749S
USC00242996         673S
USC00243013         713C
USC00243089         619P
USC00243098         773S
USC00243110         855S
USC00243113         758S
USC00243139         973P
USC00243157         798P
USC00243176         712S
USC00243346         640S
USC00243366        1063S
USC00243378         647P
USC00243445        1032S
USC00243486         884P
USC00243489         873S
USC00243530         574S
USC00243554         804P
USC00243570         539S
USC00243581         831S
USC00243617         865S
USC00243707         888S
USC00243727         793S
USC00243753         962P
USC00243885        1097S
USC00243915         637P
USC00243929         717S
USC00243939         842S
USC00244038        1231S
USC00244084        1533S
USC00244174         566S
USC00244180         784S
USC00244241         819S
USC00244328        1287S
USC00244345         830S
USC00244358         667S
USC00244364         853S
USC00244386         692S
USC00244447         805S
USC00244506         838S
USC00244512         533S
USC00244522         683S
USC00244530         707P
USC00244538         606P
USC00244545         642P
USC00244558        1318C
USC00244715         718S
USC00244820         838P
USC00244894         900P
USC00244954        1068S
USC00244978        1023S
USC00245011        1301P
USC00245015        1281S
USC00245020        1427S
USC00245030         760S
USC00245040        1077P
USC00245043        1589S
USC00245045         548S
USC00245080         928C
USC00245153         632C
USC00245285         834P
USC00245303         695S
USC00245338         739S
USC00245340         650S
USC00245387         728S
USC00245533         856P
USC00245572         700S
USC00245596         790S
USC00245603         920S
USC00245608         862S
USC00245668         515S
USC00245712        1074P
USC00245735        1326S
USC00245754         857S
USC00245761         987S
USC00245811         906P
USC00245870         719S
USC00245872         560P
USC00245961        1266C
USC00246008         972P
USC00246157         877S
USC00246190         973S
USC00246218        1046S
USC00246236         643S
USC00246238         752S
USC00246304         750S
USC00246472        1070P
USC00246586         657S
USC00246601         841S
USC00246615        1182P
USC00246635        1072S
USC00246640        1158S
USC00246647         873P
USC00246655        1028P
USC00246672         544P
USC00246685         911S
USC00246691         736P
USC00246700         897C
USC00246747         641P
USC00246862         666S
USC00246893         600S
USC00246902         996S
USC00246918         905S
USC00246927         558S
USC00247034         542S
USC00247128         705C
USC00247136         591S
USC00247159         798S
USC00247214         663S
USC00247228         689P
USC00247234         791P
USC00247263         658S
USC00247265         592S
USC00247286        1033S
USC00247292        1196S
USC00247318        1237S
USC00247382         725S
USC00247425         620P
USC00247448        1296S
USC00247500         727P
USC00247540         844P
USC00247560         890S
USC00247618         879P
USC00247620         574S
USC00247740         592S
USC00247800         759S
USC00247864        1002S
USC00247894        1012S
USC00247964        1157S
USC00247996         697S
USC00248021         657S
USC00248165         594P
USC00248169         676S
USC00248211        1568S
USC00248233         529S
USC00248324         799S
USC00248363         834P
USC00248380        1352S
USC00248390        1241P
USC00248415         689P
USC00248430         815S
USC00248498         680P
USC00248501         689S
USC00248569         525S
USC00248597         931S
USC00248693         920P
USC00248732         651S
USC00248783        1076S
USC00248809        1555S
USC00248902        1211P
USC00248930         869S
